"0",0.894660534833232,0.887315722590376,"X2|X3|X4|X6"
"A",0.207027851086615,0.169458461161646,"X1|X2|X3|X4|X5"
"B",0.532259864660459,0.43675353173484,"X1"
"C",0.210609824526827,0.133704271791217,"X1"
"D",0.20414981439351,0.182437785164925,"X1|X2|X3|X6"
"E",0.582253234940416,0.552032298917778,"X3|X6"
"0",0.822058027967032,0.747889983716486,"X2"
"A",0.214841797498937,0.158319260820599,"X1|X3|X5|X6"
"B",0.419463877879648,0.361970074511205,"X1|X2|X4|X5"
"C",0.241665440763628,0.178227495709011,"X1|X4|X5"
"D",0.20214716762615,0.152885888242432,"X1|X2|X3"
"E",0.481242076187203,0.421705190826122,"X3|X6"
"0",1.06501555102424,1.00953680872256,"X2|X4"
"A",0.229550912409752,0.18190042414159,"X1|X3|X4|X5"
"B",0.394455796835214,0.342925760460786,"X1"
"C",0.208829040780657,0.159717539863899,"X1|X3"
"D",0.219572472491021,0.186742554168812,"X1|X2|X3|X4|X5"
"E",0.544016757138458,0.487006926132871,"X1|X4"
"0",0.903359537793453,0.847002726911168,"X1|X6"
"A",0.225257879715388,0.162756599966962,"X1|X3|X6"
"B",0.402700488448903,0.399133380110669,"X1|X3|X4|X6"
"C",0.245653653351852,0.187645122116497,"X1"
"D",0.175931161136406,0.112093350311045,"X1|X2|X3"
"E",0.487430709394698,0.455025963278307,"X3|X5"
"0",0.837299770797647,0.808299064484851,"X6"
"A",0.211834235841755,0.134431714777923,"X1|X4|X6"
"B",0.411496543873617,0.368005912247748,"X1|X2"
"C",0.171543681021367,0.132599036412085,"X1|X2|X3|X4"
"D",0.21087835918338,0.184084142937,"X1|X2|X3|X6"
"E",0.451991611940081,0.438541800403523,"X3|X4|X5|X6"
"0",0.87248743330009,0.856760621074479,"X1|X6"
"A",0.311429243195171,0.29157584997353,"X1|X2|X4|X5"
"B",0.512286809994158,0.397762092681834,"X1"
"C",0.268185594551444,0.21263308569107,"X1|X5"
"D",0.24807476772221,0.215577043959758,"X1|X2|X3|X4"
"E",0.502204539486002,0.482848115209569,"X4|X6"
"0",0.796192102947075,0.765249662371012,"X1|X2"
"A",0.228003968992546,0.180565973741067,"X1|X3"
"B",0.436175198005226,0.362955032762983,"X1"
"C",0.244305446841722,0.194240080249738,"X1|X3|X4"
"D",0.203144032064043,0.148637963367012,"X1|X2|X3|X6"
"E",0.499918361994014,0.489214756951053,"X4|X6"
"0",0.710443972050892,0.668500706942791,"X1|X5|X6"
"A",0.250078853841173,0.191764395774973,"X1|X3"
"B",0.448168171314805,0.313402019075974,"X1"
"C",0.36381912446458,0.279917731499385,"X1"
"D",0.181518627603754,0.147462669194275,"X1|X2|X3|X4|X5"
"E",0.53337973790866,0.505416113800003,"X1|X3|X4"
"0",0.954630208120152,0.943056927158886,"X1|X2|X4|X5"
"A",0.201367712045031,0.153265360937795,"X1|X3|X5"
"B",0.37693917283264,0.276081839739657,"X1|X4"
"C",0.230672755763359,0.151452913681245,"X1|X4|X6"
"D",0.181582725013508,0.126017950207282,"X1|X2|X3"
"E",0.426916258298577,0.391458490826017,"X5"
"0",1.15477319255353,1.09895526986391,"X4|X6"
"A",0.253488392245787,0.209633162151232,"X1|X2|X5"
"B",0.47515085829579,0.399430638564516,"X1"
"C",0.200313626188816,0.150127588411709,"X1|X3|X6"
"D",0.185032454100843,0.135727527794178,"X1|X2|X3|X5"
"E",0.40043693313637,0.390828209317853,"X1|X2|X4"
"0",0.68603566098438,0.578279609636435,"X1|X3"
"A",0.178334757577291,0.133526905296817,"X1|X4|X5"
"B",0.426593188063783,0.353660815412276,"X1"
"C",0.261946748618741,0.232003975783072,"X1|X4"
"D",0.236803519163857,0.205864388888755,"X1|X2|X3"
"E",0.420692101306852,0.38747794102653,"X1|X3|X4"
"0",0.817243151584423,0.827951028442922,"X1|X2|X3"
"A",0.273231476353871,0.211275436377645,"X1|X3|X5"
"B",0.422917509733408,0.366852477292189,"X1|X4|X5"
"C",0.292115312979371,0.223301681293511,"X1|X4"
"D",0.207907510676457,0.163978048067034,"X1|X2|X3|X4|X6"
"E",0.624192762951716,0.583272817430399,"X2|X3"
"0",0.648101217355582,0.607895573010561,"X2|X4|X6"
"A",0.271184328314393,0.215217920848128,"X1|X5|X6"
"B",0.377386517372133,0.283990740052195,"X1"
"C",0.302662251999711,0.243592170954813,"X1|X6"
"D",0.226531465855766,0.206998754725795,"X1|X2|X3"
"E",0.48409384077576,0.493632623836682,"X6"
"0",0.975563734569721,0.986485317232996,"X1|X3|X4|X5"
"A",0.257375757957422,0.196150847401767,"X1|X3"
"B",0.453244709682652,0.353332105861324,"X1|X5"
"C",0.282106920220084,0.20901252711321,"X1|X5"
"D",0.195751832946546,0.156666226750755,"X1|X2|X3|X4"
"E",0.399450846990305,0.419740293490238,"X1|X2|X4|X5"
"0",0.577900824310676,0.541292434508906,"X1|X5|X6"
"A",0.210284536895046,0.123679845426331,"X1|X2|X4"
"B",0.440532525069058,0.363808545737557,"X1|X2|X5"
"C",0.18237856295817,0.123249416523066,"X1"
"D",0.184427459080129,0.116132216091363,"X1|X2|X3|X4"
"E",0.470068961960106,0.400406022533848,"X1|X5"
"0",0.988741496821968,0.98912373670553,"X1|X5"
"A",0.239418631800431,0.183432981506165,"X1|X2|X3|X4"
"B",0.424343296482673,0.319266217640441,"X1|X2|X4"
"C",0.256156180684174,0.184337589261797,"X1|X3|X6"
"D",0.223348309071182,0.194749302521806,"X1|X2|X3"
"E",0.473476653259042,0.423805794052832,"X1|X2"
"0",0.629460448736219,0.619459818944133,"X1|X6"
"A",0.203661788951374,0.1482667251787,"X1|X4"
"B",0.41382038850157,0.349587914566998,"X1|X5"
"C",0.196284771160996,0.138495538155548,"X1"
"D",0.228377661729949,0.184889410445999,"X1|X2|X3"
"E",0.411717020922441,0.424763556352623,"X3|X6"
"0",0.962513345052982,0.881731385639522,"X1|X2|X6"
"A",0.248752826817879,0.191636168958651,"X1|X2"
"B",0.469216465474012,0.448528591394582,"X1|X3|X6"
"C",0.247696630682712,0.209536149350883,"X1|X3|X4|X5"
"D",0.210199487580128,0.170257792936946,"X1|X2|X3|X4|X6"
"E",0.582238584566908,0.529160910835091,"X2|X5"
"0",0.724819491803822,0.693834973298344,"X3"
"A",0.317716828191852,0.280486805639942,"X1"
"B",0.394750570440207,0.33424715618808,"X1|X2|X4"
"C",0.270439597609126,0.225810702331972,"X1|X5"
"D",0.239082494266545,0.229507760290517,"X1|X2|X3|X6"
"E",0.436412365709387,0.466467081552556,"X1|X3|X4|X5"
"0",0.822027724807841,0.780309851840938,"X2"
"A",0.219070562384814,0.169185071175157,"X1|X4|X5"
"B",0.565518613043395,0.447672365983318,"X1"
"C",0.276206555502081,0.229072676034332,"X1|X2|X5"
"D",0.206168231838761,0.181381180027186,"X1|X2|X3|X4|X5"
"E",0.69394878494588,0.670697145476346,"X4|X6"
"0",1.29447584284238,1.31562136209847,"X2|X6"
"A",0.243521864626313,0.187461911353811,"X1|X2|X5|X6"
"B",0.450511258443727,0.445191928612576,"X1|X2|X6"
"C",0.197226081838737,0.157338600079193,"X1|X2|X3|X4|X5|X6"
"D",0.204908844250298,0.155404824623375,"X1|X2|X3|X5|X6"
"E",0.552321654849315,0.5025069410361,"X2"
"0",0.983990390984823,0.957143484268326,"X1|X2|X6"
"A",0.268792226956079,0.20730869396928,"X1"
"B",0.466963337725692,0.385629053476226,"X1|X2"
"C",0.248994460585312,0.19606249637512,"X1|X4"
"D",0.283427324022606,0.241565303601215,"X1|X2|X3"
"E",0.621806634852848,0.575008965760308,"X6"
"0",0.864941101214728,0.95973517221012,"X1|X4"
"A",0.211396757366787,0.147907461963666,"X1|X5"
"B",0.459889060128355,0.399080886093079,"X1"
"C",0.284204094435345,0.239281451791588,"X1|X5|X6"
"D",0.188176979221329,0.146510101248276,"X1|X2|X3"
"E",0.615281681327082,0.538756841627165,"X1|X3|X4"
"0",1.11890173698628,1.08309618168343,"X1|X2|X3"
"A",0.197593172547201,0.126047754709761,"X1|X4"
"B",0.401130293448774,0.314935465584545,"X1"
"C",0.226943235961586,0.175805111091491,"X1|X6"
"D",0.189925534473022,0.132851834812719,"X1|X2|X3|X4"
"E",0.581208125963654,0.511288922807267,"X2|X3"
"0",0.943370014734728,0.909458785882866,"X4|X5|X6"
"A",0.224837662840215,0.17849296907658,"X1|X3"
"B",0.501166145347267,0.333636718040837,"X1|X2"
"C",0.295145840454189,0.226839775257602,"X1|X4"
"D",0.195449135082119,0.164808331343543,"X1|X2|X3|X4|X5"
